"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","GDP","TOT","MLN_USD","A","1986",112010.8271,"E"
"GRC","GDP","TOT","MLN_USD","A","1987",112273.8304,"E"
"GRC","GDP","TOT","MLN_USD","A","1988",121187.1143,"E"
"GRC","GDP","TOT","MLN_USD","A","1989",130683.0505,"E"
"GRC","GDP","TOT","MLN_USD","A","1990",135517.2215,"E"
"GRC","GDP","TOT","MLN_USD","A","1991",144368.7956,"E"
"GRC","GDP","TOT","MLN_USD","A","1992",148693.3739,"E"
"GRC","GDP","TOT","MLN_USD","A","1993",149795.4792,"E"
"GRC","GDP","TOT","MLN_USD","A","1994",156042.9924,"E"
"GRC","GDP","TOT","MLN_USD","A","1995",162642.3469,
"GRC","GDP","TOT","MLN_USD","A","1996",171120.8073,
"GRC","GDP","TOT","MLN_USD","A","1997",182757.0844,
"GRC","GDP","TOT","MLN_USD","A","1998",193131.8492,
"GRC","GDP","TOT","MLN_USD","A","1999",198711.939,
"GRC","GDP","TOT","MLN_USD","A","2000",210755.2283,
"GRC","GDP","TOT","MLN_USD","A","2001",228231.5315,
"GRC","GDP","TOT","MLN_USD","A","2002",246559.281,
"GRC","GDP","TOT","MLN_USD","A","2003",260838.9234,
"GRC","GDP","TOT","MLN_USD","A","2004",278865.835,
"GRC","GDP","TOT","MLN_USD","A","2005",281028.3963,
"GRC","GDP","TOT","MLN_USD","A","2006",314476.3814,
"GRC","GDP","TOT","MLN_USD","A","2007",323504.0882,
"GRC","GDP","TOT","MLN_USD","A","2008",341817.8292,
"GRC","GDP","TOT","MLN_USD","A","2009",337613.7148,
"GRC","GDP","TOT","MLN_USD","A","2010",313653.2821,
"GRC","GDP","TOT","MLN_USD","A","2011",290296.6852,
"GRC","GDP","TOT","MLN_USD","A","2012",279267.2732,
"GRC","GDP","TOT","MLN_USD","A","2013",286168.6393,
"GRC","GDP","TOT","MLN_USD","A","2014",287892.6046,
"GRC","GDP","TOT","MLN_USD","A","2015",285216.3516,
"GRC","GDP","TOT","USD_CAP","A","1970",3100.921428,"E"
"GRC","GDP","TOT","USD_CAP","A","1971",3498.773698,"E"
"GRC","GDP","TOT","USD_CAP","A","1972",3994.876846,"E"
"GRC","GDP","TOT","USD_CAP","A","1973",4532.751465,"E"
"GRC","GDP","TOT","USD_CAP","A","1974",4604.852756,"E"
"GRC","GDP","TOT","USD_CAP","A","1975",5301.99719,"E"
"GRC","GDP","TOT","USD_CAP","A","1976",5897.358349,"E"
"GRC","GDP","TOT","USD_CAP","A","1977",6349.72651,"E"
"GRC","GDP","TOT","USD_CAP","A","1978",7193.66439,"E"
"GRC","GDP","TOT","USD_CAP","A","1979",7943.789251,"E"
"GRC","GDP","TOT","USD_CAP","A","1980",8632.983924,"E"
"GRC","GDP","TOT","USD_CAP","A","1981",9210.170781,"E"
"GRC","GDP","TOT","USD_CAP","A","1982",9610.453403,"E"
"GRC","GDP","TOT","USD_CAP","A","1983",9824.937305,"E"
"GRC","GDP","TOT","USD_CAP","A","1984",10326.757355,"E"
"GRC","GDP","TOT","USD_CAP","A","1985",10882.784864,"E"
"GRC","GDP","TOT","USD_CAP","A","1986",11122.958456,"E"
"GRC","GDP","TOT","USD_CAP","A","1987",11111.158173,"E"
"GRC","GDP","TOT","USD_CAP","A","1988",11950.268386,"E"
"GRC","GDP","TOT","USD_CAP","A","1989",12818.991969,"E"
"GRC","GDP","TOT","USD_CAP","A","1990",13200.205658,"E"
"GRC","GDP","TOT","USD_CAP","A","1991",13944.36199,"E"
"GRC","GDP","TOT","USD_CAP","A","1992",14257.705052,"E"
"GRC","GDP","TOT","USD_CAP","A","1993",14284.615004,"E"
"GRC","GDP","TOT","USD_CAP","A","1994",14813.178974,"E"
"GRC","GDP","TOT","USD_CAP","A","1995",15398.581853,
"GRC","GDP","TOT","USD_CAP","A","1996",16130.04945,
"GRC","GDP","TOT","USD_CAP","A","1997",17142.081985,
"GRC","GDP","TOT","USD_CAP","A","1998",18015.079539,
"GRC","GDP","TOT","USD_CAP","A","1999",18464.726453,
"GRC","GDP","TOT","USD_CAP","A","2000",19503.905892,
"GRC","GDP","TOT","USD_CAP","A","2001",21011.642771,
"GRC","GDP","TOT","USD_CAP","A","2002",22615.957435,
"GRC","GDP","TOT","USD_CAP","A","2003",23868.663191,
"GRC","GDP","TOT","USD_CAP","A","2004",25455.197247,
"GRC","GDP","TOT","USD_CAP","A","2005",25577.445437,
"GRC","GDP","TOT","USD_CAP","A","2006",28535.859054,
"GRC","GDP","TOT","USD_CAP","A","2007",29280.365435,
"GRC","GDP","TOT","USD_CAP","A","2008",30855.935774,
"GRC","GDP","TOT","USD_CAP","A","2009",30396.41535,
"GRC","GDP","TOT","USD_CAP","A","2010",28202.722822,
"GRC","GDP","TOT","USD_CAP","A","2011",26141.091034,
"GRC","GDP","TOT","USD_CAP","A","2012",25284.405782,
"GRC","GDP","TOT","USD_CAP","A","2013",26097.797516,
"GRC","GDP","TOT","USD_CAP","A","2014",26430.669452,
"GRC","GDP","TOT","USD_CAP","A","2015",26267.809797,
"HUN","GDP","TOT","MLN_USD","A","1991",85923.1869,"E"
"HUN","GDP","TOT","MLN_USD","A","1992",85188.9911,"E"
"HUN","GDP","TOT","MLN_USD","A","1993",86713.4019,"E"
"HUN","GDP","TOT","MLN_USD","A","1994",91168.7424,"E"
"HUN","GDP","TOT","MLN_USD","A","1995",94456.5323,
"HUN","GDP","TOT","MLN_USD","A","1996",96066.3285,
"HUN","GDP","TOT","MLN_USD","A","1997",100767.7651,
"HUN","GDP","TOT","MLN_USD","A","1998",106543.7837,
"HUN","GDP","TOT","MLN_USD","A","1999",111318.2526,
"HUN","GDP","TOT","MLN_USD","A","2000",120933.2469,
"HUN","GDP","TOT","MLN_USD","A","2001",134788.2987,
"HUN","GDP","TOT","MLN_USD","A","2002",147463.9152,
"HUN","GDP","TOT","MLN_USD","A","2003",156173.6129,
"HUN","GDP","TOT","MLN_USD","A","2004",163724.817,
"HUN","GDP","TOT","MLN_USD","A","2005",171624.6197,
"HUN","GDP","TOT","MLN_USD","A","2006",183601.4296,
"HUN","GDP","TOT","MLN_USD","A","2007",190395.0165,
"HUN","GDP","TOT","MLN_USD","A","2008",206647.0336,
"HUN","GDP","TOT","MLN_USD","A","2009",206199.7456,
"HUN","GDP","TOT","MLN_USD","A","2010",214666.2367,
"HUN","GDP","TOT","MLN_USD","A","2011",226649.2224,
"HUN","GDP","TOT","MLN_USD","A","2012",228145.9549,
"HUN","GDP","TOT","MLN_USD","A","2013",241058.456,
"HUN","GDP","TOT","MLN_USD","A","2014",251538.752,
"HUN","GDP","TOT","MLN_USD","A","2015",260212.3328,
"HUN","GDP","TOT","USD_CAP","A","1991",8304.966841,"E"
"HUN","GDP","TOT","USD_CAP","A","1992",8251.548922,"E"
"HUN","GDP","TOT","USD_CAP","A","1993",8423.683887,"E"
"HUN","GDP","TOT","USD_CAP","A","1994",8884.976359,"E"
"HUN","GDP","TOT","USD_CAP","A","1995",9144.820641,
"HUN","GDP","TOT","USD_CAP","A","1996",9316.662902,
"HUN","GDP","TOT","USD_CAP","A","1997",9792.323231,
"HUN","GDP","TOT","USD_CAP","A","1998",10377.738984,
"HUN","GDP","TOT","USD_CAP","A","1999",10873.545923,
"HUN","GDP","TOT","USD_CAP","A","2000",11843.461983,
"HUN","GDP","TOT","USD_CAP","A","2001",13230.654543,
"HUN","GDP","TOT","USD_CAP","A","2002",14516.153705,
"HUN","GDP","TOT","USD_CAP","A","2003",15417.622902,
"HUN","GDP","TOT","USD_CAP","A","2004",16198.916784,
"HUN","GDP","TOT","USD_CAP","A","2005",17014.326734,
"HUN","GDP","TOT","USD_CAP","A","2006",18230.035197,
"HUN","GDP","TOT","USD_CAP","A","2007",18933.88842,
"HUN","GDP","TOT","USD_CAP","A","2008",20586.089205,
"HUN","GDP","TOT","USD_CAP","A","2009",20573.375863,
"HUN","GDP","TOT","USD_CAP","A","2010",21466.5743,
"HUN","GDP","TOT","USD_CAP","A","2011",22729.184467,
"HUN","GDP","TOT","USD_CAP","A","2012",22997.744927,
"HUN","GDP","TOT","USD_CAP","A","2013",24366.365906,
"HUN","GDP","TOT","USD_CAP","A","2014",25494.305762,
"HUN","GDP","TOT","USD_CAP","A","2015",26446.234855,
"ISL","GDP","TOT","MLN_USD","A","1970",794.1253,"E"
"ISL","GDP","TOT","MLN_USD","A","1971",943.4346,"E"
"ISL","GDP","TOT","MLN_USD","A","1972",1045.0801,"E"
"ISL","GDP","TOT","MLN_USD","A","1973",1176.9528,"E"
"ISL","GDP","TOT","MLN_USD","A","1974",1355.8727,"E"
"ISL","GDP","TOT","MLN_USD","A","1975",1491.0182,"E"
"ISL","GDP","TOT","MLN_USD","A","1976",1666.5918,"E"
"ISL","GDP","TOT","MLN_USD","A","1977",1926.1216,"E"
"ISL","GDP","TOT","MLN_USD","A","1978",2185.386,"E"
"ISL","GDP","TOT","MLN_USD","A","1979",2480.8013,"E"
"ISL","GDP","TOT","MLN_USD","A","1980",2859.9877,"E"
"ISL","GDP","TOT","MLN_USD","A","1981",3260.37,"E"
"ISL","GDP","TOT","MLN_USD","A","1982",3537.2396,"E"
"ISL","GDP","TOT","MLN_USD","A","1983",3597.8067,"E"
"ISL","GDP","TOT","MLN_USD","A","1984",3879.2943,"E"
"ISL","GDP","TOT","MLN_USD","A","1985",4135.2428,"E"
"ISL","GDP","TOT","MLN_USD","A","1986",4483.2104,"E"
"ISL","GDP","TOT","MLN_USD","A","1987",4990.4976,"E"
"ISL","GDP","TOT","MLN_USD","A","1988",5160.5756,"E"
"ISL","GDP","TOT","MLN_USD","A","1989",5375.0753,"E"
"ISL","GDP","TOT","MLN_USD","A","1990",5639.0874,"E"
"ISL","GDP","TOT","MLN_USD","A","1991",5813.7608,"E"
"ISL","GDP","TOT","MLN_USD","A","1992",5745.6669,"E"
"ISL","GDP","TOT","MLN_USD","A","1993",5959.6333,"E"
"ISL","GDP","TOT","MLN_USD","A","1994",6306.114,"E"
"ISL","GDP","TOT","MLN_USD","A","1995",6445.1444,"E"
"ISL","GDP","TOT","MLN_USD","A","1996",6722.3977,"E"
"ISL","GDP","TOT","MLN_USD","A","1997",7305.6427,
"ISL","GDP","TOT","MLN_USD","A","1998",7830.1162,
"ISL","GDP","TOT","MLN_USD","A","1999",8152.4385,
"ISL","GDP","TOT","MLN_USD","A","2000",8294.9602,
"ISL","GDP","TOT","MLN_USD","A","2001",9010.118,
"ISL","GDP","TOT","MLN_USD","A","2002",9255.8167,
"ISL","GDP","TOT","MLN_USD","A","2003",9352.4448,
"ISL","GDP","TOT","MLN_USD","A","2004",10308.6659,
"ISL","GDP","TOT","MLN_USD","A","2005",10968.6322,
"ISL","GDP","TOT","MLN_USD","A","2006",11763.35,
"ISL","GDP","TOT","MLN_USD","A","2007",12688.0406,
"ISL","GDP","TOT","MLN_USD","A","2008",13546.4472,
"ISL","GDP","TOT","MLN_USD","A","2009",13078.7577,
"ISL","GDP","TOT","MLN_USD","A","2010",12216.1677,
"ISL","GDP","TOT","MLN_USD","A","2011",12590.1574,
"ISL","GDP","TOT","MLN_USD","A","2012",12984.8088,
"ISL","GDP","TOT","MLN_USD","A","2013",13802.3857,
"ISL","GDP","TOT","MLN_USD","A","2014",14500.6346,
"ISL","GDP","TOT","MLN_USD","A","2015",15772.8243,
"ISL","GDP","TOT","USD_CAP","A","1970",3890.768413,"E"
"ISL","GDP","TOT","USD_CAP","A","1971",4577.735029,"E"
"ISL","GDP","TOT","USD_CAP","A","1972",4993.812296,"E"
"ISL","GDP","TOT","USD_CAP","A","1973",5542.148492,"E"
"ISL","GDP","TOT","USD_CAP","A","1974",6296.895195,"E"
"ISL","GDP","TOT","USD_CAP","A","1975",6838.560639,"E"
"ISL","GDP","TOT","USD_CAP","A","1976",7570.840236,"E"
"ISL","GDP","TOT","USD_CAP","A","1977",8683.146389,"E"
"ISL","GDP","TOT","USD_CAP","A","1978",9774.208588,"E"
"ISL","GDP","TOT","USD_CAP","A","1979",10989.201784,"E"
"ISL","GDP","TOT","USD_CAP","A","1980",12534.954195,"E"
"ISL","GDP","TOT","USD_CAP","A","1981",14126.202812,"E"
"ISL","GDP","TOT","USD_CAP","A","1982",15116.602422,"E"
"ISL","GDP","TOT","USD_CAP","A","1983",15177.99324,"E"
"ISL","GDP","TOT","USD_CAP","A","1984",16197.606187,"E"
"ISL","GDP","TOT","USD_CAP","A","1985",17130.039099,"E"
"ISL","GDP","TOT","USD_CAP","A","1986",18433.57095,"E"
"ISL","GDP","TOT","USD_CAP","A","1987",20289.709786,"E"
"ISL","GDP","TOT","USD_CAP","A","1988",20651.80211,"E"
"ISL","GDP","TOT","USD_CAP","A","1989",21266.707624,"E"
"ISL","GDP","TOT","USD_CAP","A","1990",22132.468431,"E"
"ISL","GDP","TOT","USD_CAP","A","1991",22537.013841,"E"
"ISL","GDP","TOT","USD_CAP","A","1992",22005.365383,"E"
"ISL","GDP","TOT","USD_CAP","A","1993",22592.939397,"E"
"ISL","GDP","TOT","USD_CAP","A","1994",23706.660845,"E"
"ISL","GDP","TOT","USD_CAP","A","1995",24104.811169,"E"
"ISL","GDP","TOT","USD_CAP","A","1996",24996.83088,"E"
"ISL","GDP","TOT","USD_CAP","A","1997",26966.051625,
"ISL","GDP","TOT","USD_CAP","A","1998",28598.985535,
"ISL","GDP","TOT","USD_CAP","A","1999",29412.073301,
"ISL","GDP","TOT","USD_CAP","A","2000",29503.681933,
"ISL","GDP","TOT","USD_CAP","A","2001",31608.903539,
"ISL","GDP","TOT","USD_CAP","A","2002",32187.427704,
"ISL","GDP","TOT","USD_CAP","A","2003",32331.195211,
"ISL","GDP","TOT","USD_CAP","A","2004",35232.461335,
"ISL","GDP","TOT","USD_CAP","A","2005",37073.724734,
"ISL","GDP","TOT","USD_CAP","A","2006",38653.271119,
"ISL","GDP","TOT","USD_CAP","A","2007",40745.152948,
"ISL","GDP","TOT","USD_CAP","A","2008",42417.4826,
"ISL","GDP","TOT","USD_CAP","A","2009",40967.134486,
"ISL","GDP","TOT","USD_CAP","A","2010",38414.413651,
"ISL","GDP","TOT","USD_CAP","A","2011",39466.340908,
"ISL","GDP","TOT","USD_CAP","A","2012",40486.432961,
"ISL","GDP","TOT","USD_CAP","A","2013",42631.534659,
"ISL","GDP","TOT","USD_CAP","A","2014",44291.623512,
"ISL","GDP","TOT","USD_CAP","A","2015",47679.406143,
"IRL","GDP","TOT","MLN_USD","A","1970",7264.644,"E"
"IRL","GDP","TOT","MLN_USD","A","1971",7898.3954,"E"
"IRL","GDP","TOT","MLN_USD","A","1972",8775.1163,"E"
"IRL","GDP","TOT","MLN_USD","A","1973",9689.5194,"E"
"IRL","GDP","TOT","MLN_USD","A","1974",11009.8125,"E"
"IRL","GDP","TOT","MLN_USD","A","1975",12709.9429,"E"
"IRL","GDP","TOT","MLN_USD","A","1976",13594.594,"E"
"IRL","GDP","TOT","MLN_USD","A","1977",15623.3986,"E"
"IRL","GDP","TOT","MLN_USD","A","1978",17922.0069,"E"
"IRL","GDP","TOT","MLN_USD","A","1979",19997.8486,"E"
"IRL","GDP","TOT","MLN_USD","A","1980",22472.6974,"E"
"IRL","GDP","TOT","MLN_USD","A","1981",25387.8352,"E"
"IRL","GDP","TOT","MLN_USD","A","1982",27578.5182,"E"
"IRL","GDP","TOT","MLN_USD","A","1983",28597.3844,"E"
"IRL","GDP","TOT","MLN_USD","A","1984",30901.5081,"E"
"IRL","GDP","TOT","MLN_USD","A","1985",32874.2465,"E"
"IRL","GDP","TOT","MLN_USD","A","1986",33393.8737,"E"
"IRL","GDP","TOT","MLN_USD","A","1987",35842.7653,"E"
"IRL","GDP","TOT","MLN_USD","A","1988",39033.1207,"E"
"IRL","GDP","TOT","MLN_USD","A","1989",42908.3232,"E"
"IRL","GDP","TOT","MLN_USD","A","1990",48262.7991,"E"
"IRL","GDP","TOT","MLN_USD","A","1991",50831.5292,"E"
"IRL","GDP","TOT","MLN_USD","A","1992",53728.4365,"E"
"IRL","GDP","TOT","MLN_USD","A","1993",56487.894,"E"
"IRL","GDP","TOT","MLN_USD","A","1994",61010.5699,"E"
"IRL","GDP","TOT","MLN_USD","A","1995",68283.6655,
"IRL","GDP","TOT","MLN_USD","A","1996",74481.6269,
"IRL","GDP","TOT","MLN_USD","A","1997",83062.8219,
"IRL","GDP","TOT","MLN_USD","A","1998",92974.1023,
"IRL","GDP","TOT","MLN_USD","A","1999",101453.3368,
"IRL","GDP","TOT","MLN_USD","A","2000",114746.0347,
"IRL","GDP","TOT","MLN_USD","A","2001",126101.2507,
"IRL","GDP","TOT","MLN_USD","A","2002",138442.9344,
"IRL","GDP","TOT","MLN_USD","A","2003",144816.8519,
"IRL","GDP","TOT","MLN_USD","A","2004",157505.5903,
"IRL","GDP","TOT","MLN_USD","A","2005",168246.1366,
"IRL","GDP","TOT","MLN_USD","A","2006",189091.3059,
"IRL","GDP","TOT","MLN_USD","A","2007",205707.8307,
"IRL","GDP","TOT","MLN_USD","A","2008",198727.1434,
"IRL","GDP","TOT","MLN_USD","A","2009",188522.9709,
"IRL","GDP","TOT","MLN_USD","A","2010",197096.5031,
"IRL","GDP","TOT","MLN_USD","A","2011",208138.9202,
"IRL","GDP","TOT","MLN_USD","A","2012",213532.2444,
"IRL","GDP","TOT","MLN_USD","A","2013",222143.7644,
"IRL","GDP","TOT","MLN_USD","A","2014",236704.9293,
"IRL","GDP","TOT","MLN_USD","A","2015",317904.0572,
"IRL","GDP","TOT","USD_CAP","A","1970",2462.591173,"E"
"IRL","GDP","TOT","USD_CAP","A","1971",2652.248299,"E"
"IRL","GDP","TOT","USD_CAP","A","1972",2901.824171,"E"
"IRL","GDP","TOT","USD_CAP","A","1973",3153.114028,"E"
"IRL","GDP","TOT","USD_CAP","A","1974",3524.267761,"E"
"IRL","GDP","TOT","USD_CAP","A","1975",4000.61154,"E"
"IRL","GDP","TOT","USD_CAP","A","1976",4211.46035,"E"
"IRL","GDP","TOT","USD_CAP","A","1977",4774.877311,"E"
"IRL","GDP","TOT","USD_CAP","A","1978",5407.968297,"E"
"IRL","GDP","TOT","USD_CAP","A","1979",5937.603512,"E"
"IRL","GDP","TOT","USD_CAP","A","1980",6607.673443,"E"
"IRL","GDP","TOT","USD_CAP","A","1981",7373.754056,"E"
"IRL","GDP","TOT","USD_CAP","A","1982",7924.861544,"E"
"IRL","GDP","TOT","USD_CAP","A","1983",8159.025515,"E"
"IRL","GDP","TOT","USD_CAP","A","1984",8756.448884,"E"
"IRL","GDP","TOT","USD_CAP","A","1985",9283.887747,"E"
"IRL","GDP","TOT","USD_CAP","A","1986",9427.971127,"E"
"IRL","GDP","TOT","USD_CAP","A","1987",10116.501642,"E"
"IRL","GDP","TOT","USD_CAP","A","1988",11054.409714,"E"
"IRL","GDP","TOT","USD_CAP","A","1989",12224.593503,"E"
"IRL","GDP","TOT","USD_CAP","A","1990",13765.772714,"E"
"IRL","GDP","TOT","USD_CAP","A","1991",14416.202258,"E"
"IRL","GDP","TOT","USD_CAP","A","1992",15113.484254,"E"
"IRL","GDP","TOT","USD_CAP","A","1993",15805.230565,"E"
"IRL","GDP","TOT","USD_CAP","A","1994",17013.544304,"E"
"IRL","GDP","TOT","USD_CAP","A","1995",18961.032695,
"IRL","GDP","TOT","USD_CAP","A","1996",20540.524707,
"IRL","GDP","TOT","USD_CAP","A","1997",22691.102228,
"IRL","GDP","TOT","USD_CAP","A","1998",25032.289152,
"IRL","GDP","TOT","USD_CAP","A","1999",27020.012211,
"IRL","GDP","TOT","USD_CAP","A","2000",30162.606301,
"IRL","GDP","TOT","USD_CAP","A","2001",32636.512482,
"IRL","GDP","TOT","USD_CAP","A","2002",35210.697481,
"IRL","GDP","TOT","USD_CAP","A","2003",36231.531543,
"IRL","GDP","TOT","USD_CAP","A","2004",38724.604405,
"IRL","GDP","TOT","USD_CAP","A","2005",40443.918942,
"IRL","GDP","TOT","USD_CAP","A","2006",44285.482799,
"IRL","GDP","TOT","USD_CAP","A","2007",46749.835337,
"IRL","GDP","TOT","USD_CAP","A","2008",44200.513352,
"IRL","GDP","TOT","USD_CAP","A","2009",41532.705146,
"IRL","GDP","TOT","USD_CAP","A","2010",43225.069116,
"IRL","GDP","TOT","USD_CAP","A","2011",45473.426212,
"IRL","GDP","TOT","USD_CAP","A","2012",46519.442937,
"IRL","GDP","TOT","USD_CAP","A","2013",48272.949935,
"IRL","GDP","TOT","USD_CAP","A","2014",51292.142715,
"IRL","GDP","TOT","USD_CAP","A","2015",68480.731016,
"ITA","GDP","TOT","MLN_USD","A","1970",194968.0347,"E"
"ITA","GDP","TOT","MLN_USD","A","1971",208592.6486,"E"
"ITA","GDP","TOT","MLN_USD","A","1972",225654.4331,"E"
"ITA","GDP","TOT","MLN_USD","A","1973",254889.5318,"E"
"ITA","GDP","TOT","MLN_USD","A","1974",293065.0641,"E"
"ITA","GDP","TOT","MLN_USD","A","1975",313514.2127,"E"
"ITA","GDP","TOT","MLN_USD","A","1976",354288.0949,"E"
"ITA","GDP","TOT","MLN_USD","A","1977",385898.7264,"E"
"ITA","GDP","TOT","MLN_USD","A","1978",426375.3038,"E"
"ITA","GDP","TOT","MLN_USD","A","1979",489082.4878,"E"
"ITA","GDP","TOT","MLN_USD","A","1980",551479.0882,"E"
"ITA","GDP","TOT","MLN_USD","A","1981",608056.9265,"E"
"ITA","GDP","TOT","MLN_USD","A","1982",648450.0451,"E"
"ITA","GDP","TOT","MLN_USD","A","1983",681934.2871,"E"
"ITA","GDP","TOT","MLN_USD","A","1984",728909.6751,"E"
"ITA","GDP","TOT","MLN_USD","A","1985",773280.0546,"E"
"ITA","GDP","TOT","MLN_USD","A","1986",811443.7406,"E"
"ITA","GDP","TOT","MLN_USD","A","1987",858707.8421,"E"
"ITA","GDP","TOT","MLN_USD","A","1988",926048.7592,"E"
"ITA","GDP","TOT","MLN_USD","A","1989",994651.7856,"E"
"ITA","GDP","TOT","MLN_USD","A","1990",1051927.6992,"E"
"ITA","GDP","TOT","MLN_USD","A","1991",1103663.2715,"E"
"ITA","GDP","TOT","MLN_USD","A","1992",1138239.3179,"E"
"ITA","GDP","TOT","MLN_USD","A","1993",1155383.0831,"E"
"ITA","GDP","TOT","MLN_USD","A","1994",1205352.6288,"E"
"ITA","GDP","TOT","MLN_USD","A","1995",1266014.6935,
"ITA","GDP","TOT","MLN_USD","A","1996",1306040.7038,
"ITA","GDP","TOT","MLN_USD","A","1997",1354124.7567,
"ITA","GDP","TOT","MLN_USD","A","1998",1418205.1599,
"ITA","GDP","TOT","MLN_USD","A","1999",1453165.4092,
"ITA","GDP","TOT","MLN_USD","A","2000",1537800.8435,
"ITA","GDP","TOT","MLN_USD","A","2001",1595089.1106,
"ITA","GDP","TOT","MLN_USD","A","2002",1634258.8576,
"ITA","GDP","TOT","MLN_USD","A","2003",1666643.1603,
"ITA","GDP","TOT","MLN_USD","A","2004",1699880.0101,
"ITA","GDP","TOT","MLN_USD","A","2005",1742085.9437,
"ITA","GDP","TOT","MLN_USD","A","2006",1880990.5737,
"ITA","GDP","TOT","MLN_USD","A","2007",1985918.0516,
"ITA","GDP","TOT","MLN_USD","A","2008",2082637.2906,
"ITA","GDP","TOT","MLN_USD","A","2009",2041700.838,
"ITA","GDP","TOT","MLN_USD","A","2010",2079198.818,
"ITA","GDP","TOT","MLN_USD","A","2011",2158285.218,
"ITA","GDP","TOT","MLN_USD","A","2012",2157546.5805,
"ITA","GDP","TOT","MLN_USD","A","2013",2176319.7155,
"ITA","GDP","TOT","MLN_USD","A","2014",2204318.6028,
"ITA","GDP","TOT","MLN_USD","A","2015",2258407.7454,
"ITA","GDP","TOT","USD_CAP","A","1970",3622.466593,"E"
"ITA","GDP","TOT","USD_CAP","A","1971",3857.576235,"E"
"ITA","GDP","TOT","USD_CAP","A","1972",4149.485817,"E"
"ITA","GDP","TOT","USD_CAP","A","1973",4655.397521,"E"
"ITA","GDP","TOT","USD_CAP","A","1974",5317.733227,"E"
"ITA","GDP","TOT","USD_CAP","A","1975",5654.916266,"E"
"ITA","GDP","TOT","USD_CAP","A","1976",6358.558946,"E"
"ITA","GDP","TOT","USD_CAP","A","1977",6896.541289,"E"
"ITA","GDP","TOT","USD_CAP","A","1978",7592.815323,"E"
"ITA","GDP","TOT","USD_CAP","A","1979",8684.347688,"E"
"ITA","GDP","TOT","USD_CAP","A","1980",9772.124348,"E"
"ITA","GDP","TOT","USD_CAP","A","1981",10760.107919,"E"
"ITA","GDP","TOT","USD_CAP","A","1982",11468.162478,"E"
"ITA","GDP","TOT","USD_CAP","A","1983",12055.955758,"E"
"ITA","GDP","TOT","USD_CAP","A","1984",12883.566469,"E"
"ITA","GDP","TOT","USD_CAP","A","1985",13663.857512,"E"
"ITA","GDP","TOT","USD_CAP","A","1986",14337.424432,"E"
"ITA","GDP","TOT","USD_CAP","A","1987",15171.007371,"E"
"ITA","GDP","TOT","USD_CAP","A","1988",16352.820169,"E"
"ITA","GDP","TOT","USD_CAP","A","1989",17551.088648,"E"
"ITA","GDP","TOT","USD_CAP","A","1990",18546.236534,"E"
"ITA","GDP","TOT","USD_CAP","A","1991",19439.076212,"E"
"ITA","GDP","TOT","USD_CAP","A","1992",20040.447803,"E"
"ITA","GDP","TOT","USD_CAP","A","1993",20329.8696,"E"
"ITA","GDP","TOT","USD_CAP","A","1994",21204.794732,"E"
"ITA","GDP","TOT","USD_CAP","A","1995",22271.620786,
"ITA","GDP","TOT","USD_CAP","A","1996",22969.289713,
"ITA","GDP","TOT","USD_CAP","A","1997",23802.341989,
"ITA","GDP","TOT","USD_CAP","A","1998",24921.584979,
"ITA","GDP","TOT","USD_CAP","A","1999",25531.621157,
"ITA","GDP","TOT","USD_CAP","A","2000",27006.394979,
"ITA","GDP","TOT","USD_CAP","A","2001",27993.940144,
"ITA","GDP","TOT","USD_CAP","A","2002",28621.246379,
"ITA","GDP","TOT","USD_CAP","A","2003",29029.222858,
"ITA","GDP","TOT","USD_CAP","A","2004",29386.911358,
"ITA","GDP","TOT","USD_CAP","A","2005",29937.583453,
"ITA","GDP","TOT","USD_CAP","A","2006",32193.087158,
"ITA","GDP","TOT","USD_CAP","A","2007",33781.355385,
"ITA","GDP","TOT","USD_CAP","A","2008",35154.802438,
"ITA","GDP","TOT","USD_CAP","A","2009",34269.202679,
"ITA","GDP","TOT","USD_CAP","A","2010",34752.009339,
"ITA","GDP","TOT","USD_CAP","A","2011",35935.484814,
"ITA","GDP","TOT","USD_CAP","A","2012",35757.0229,
"ITA","GDP","TOT","USD_CAP","A","2013",35885.38999,
"ITA","GDP","TOT","USD_CAP","A","2014",36261.741049,
"ITA","GDP","TOT","USD_CAP","A","2015",37187.311593,
"JPN","GDP","TOT","MLN_USD","A","1970",332982.971,"E"
"JPN","GDP","TOT","MLN_USD","A","1971",366332.1926,"E"
"JPN","GDP","TOT","MLN_USD","A","1972",414347.3845,"E"
"JPN","GDP","TOT","MLN_USD","A","1973",471990.4695,"E"
"JPN","GDP","TOT","MLN_USD","A","1974",508087.1639,"E"
"JPN","GDP","TOT","MLN_USD","A","1975",572305.9464,"E"
"JPN","GDP","TOT","MLN_USD","A","1976",627717.2285,"E"
"JPN","GDP","TOT","MLN_USD","A","1977",695922.7049,"E"
"JPN","GDP","TOT","MLN_USD","A","1978",784049.9857,"E"
"JPN","GDP","TOT","MLN_USD","A","1979",895327.8205,"E"
"JPN","GDP","TOT","MLN_USD","A","1980",1003575.0313,"E"
"JPN","GDP","TOT","MLN_USD","A","1981",1143102.5425,"E"
"JPN","GDP","TOT","MLN_USD","A","1982",1255010.2696,"E"
